Date,Company_ID,Company_Name,Current_Ratio,Quick_Ratio,Leverage_Ratio,Profit_Margin,Credit_Risk_Score,Liquidity_Ratio,Market_Volatility_Exposure,GDP Growth rate,CPI Inflation index,Policy Repo rate,Unemployment Rate(%),Money Supply (M2)(000'Billion),Stock Market Index(Monthly_Close),Stock Market Index(Monthly_Return),Stock Market Index(Monthly_Volatility),VIX(Monthly_Close),VIX(Monthly_Return),VIX(Monthly_Volatility),10-Year Government Bond Yield,AAA Corporate Bond Yield,Government Bond Yield (%) (10Y benchmark),Corporate Bond Spread,Exchange Rate (USD/INR)(Monthly_Close),Exchange Rate (USD/INR)(Monthly_Return),Exchange Rate (USD/INR)(Monthly_Volatility)
01-05-2020,C63,OptimaWealth Technologies,2.397357204,2.35802582,0.97074136,0.054475231,58.14240007,2.586920118,1.080685585,-22.78057,150.9,4,20.8,42.3,9580.299805,-0.028357344,0.020790358,27.51000023,-0.19443634,0.074052499,5.92,2.26,0.92,1.34,75.95999908,0.009498393,0.004674001
01-06-2020,C63,OptimaWealth Technologies,2.393888618,1.985812534,0.953481967,0.036220989,47.47792568,2.129990651,1.189799072,-22.78057,151.8,4,20.8,43.3,10302.09961,0.075342089,0.012477342,30.43000031,0.106143223,0.118737011,5.86,2.26,0.92,1.34,75.69999695,-0.003200841,0.004656646
01-07-2020,C63,OptimaWealth Technologies,2.531263007,2.062424556,0.733727278,-0.010547772,62.83316828,2.037710272,1.060386741,22.57279,153.9,4,13.2,43.8,11073.4502,0.074873144,0.0094788,24.45999908,-0.196188011,0.06119635,5.81,2.26,0.92,1.34,74.98999786,-0.009269941,0.003708923
01-08-2020,C63,OptimaWealth Technologies,2.325302928,2.068442508,0.788783758,0.013011446,56.67779489,2.076024635,1.33123558,22.57279,154.7,4,13.2,43.6,11387.5,0.02836061,0.009460909,26.40999985,0.079722029,0.050201824,6.01,2.26,0.92,1.34,73.12830353,-0.025001979,0.003492696
01-09-2020,C63,OptimaWealth Technologies,2.323619483,2.003019837,0.622240254,0.015078525,58.6673559,0.435558931,1.322332084,22.57279,156.4,4,13.2,44.2,11247.5498,-0.012289809,0.011929586,26.37000084,-0.00151454,0.075654406,6.02,2.26,0.92,1.34,73.84500122,0.009848179,0.002980551
01-10-2020,C63,OptimaWealth Technologies,2.216562446,1.934452898,0.597141892,0.029196331,50.68107655,1.849894962,1.362453253,6.78155,158.4,4,10.3,43.8,11642.40039,0.035105476,0.009615706,38.02000046,0.441789884,0.066793745,5.94,2.26,0.92,1.34,74.26399994,0.005827533,0.004013574
01-11-2020,C63,OptimaWealth Technologies,2.743338452,2.267840688,0.2,0.018704597,55.7949708,2.738619859,1.021249991,6.78155,158.9,4,10.3,44.4,12968.9502,0.113941263,0.008986123,20.56999969,-0.458968978,0.055378541,5.9,2.26,0.92,1.34,73.94090271,-0.004266277,0.003056497
01-12-2020,C63,OptimaWealth Technologies,1.740402923,2.141453555,0.853264282,0.031250098,51.04725489,2.315764401,1.431900647,6.78155,157.3,4,10.3,45.9,13981.75,0.078094201,0.008887575,22.75,0.105979598,0.053426702,5.89,2.26,0.92,1.34,73.13400269,-0.010870936,0.003002226
01-01-2021,C63,OptimaWealth Technologies,2.094698667,1.970511139,0.448249034,0.053235513,50.67796949,1.826676127,1.088611426,1.36061,156.3,4,9.3,46.1,13634.59961,-0.024828823,0.010243767,33.09000015,0.454505501,0.165150549,5.94,2.65,1.43,1.22,72.938797,-0.002641691,0.001755576
01-02-2021,C63,OptimaWealth Technologies,2.473564466,1.992144886,0.460645526,0.013277281,49.02180382,2.127137104,1.052856697,1.36061,156.6,4,9.3,47.6,14529.15039,0.065608878,0.017061061,27.95000076,-0.155333919,0.10436721,6.19,2.65,1.43,1.22,73.15090179,0.002989392,0.003005004
01-03-2021,C63,OptimaWealth Technologies,2.380689215,2.195215695,0.33293991,0.050051918,43.07432002,2.250209756,1.110889811,1.36061,156.8,4,9.3,49.4,14690.7002,0.011119012,0.0125492,19.39999962,-0.305903432,0.075716979,6.35,2.65,1.43,1.22,73.44529724,0.004186392,0.003929076
01-04-2021,C63,OptimaWealth Technologies,2.192027674,2.045971347,0.582690254,0.017427537,53.97355104,2.251060015,1.294070906,-7.22409,157.8,4.4,12.6,48.5,14631.09961,-0.004057028,0.01319929,18.61000061,-0.040721599,0.048262261,6.28,2.65,1.43,1.22,74.10579681,0.009135584,0.004157937
01-05-2021,C63,OptimaWealth Technologies,2.380795993,2.130010155,0.970724583,0.036876737,65.19562843,2.100807568,1.044772477,-7.22409,160.4,4.4,12.6,48.8,15582.7998,0.065046389,0.008260693,16.76000023,-0.099408937,0.107730437,6.23,2.65,1.43,1.22,72.39350128,-0.023318082,0.002147807
01-06-2021,C63,OptimaWealth Technologies,1.98515125,1.899347861,0.718258032,0.031552098,63.25326595,1.496385578,1.086494796,-7.22409,161.3,4.9,12.6,49.4,15721.5,0.008900852,0.004368932,15.82999992,-0.055489278,0.065523997,6.27,2.65,1.43,1.22,74.28759766,0.025899689,0.002333701
01-07-2021,C63,OptimaWealth Technologies,1.954500379,1.919751709,0.647272289,0.027014183,54.47583271,1.934302222,1.095440483,9.46799,162.5,4.9,9.8,49.6,15763.0498,0.002642865,0.005680591,18.23999977,0.152242568,0.090061121,6.21,2.65,1.43,1.22,74.2519989,-0.000402301,0.002708518
01-08-2021,C63,OptimaWealth Technologies,2.314550429,2.016333847,0.439546393,0.028654438,43.04501757,2.281364359,0.806598604,9.46799,162.9,5.4,9.8,49.8,17132.19922,0.086858154,0.005729494,16.47999954,-0.096491242,0.080116563,6.28,2.65,1.43,1.22,73.41120148,-0.011301939,0.002813576
01-09-2021,C63,OptimaWealth Technologies,2.237921735,2.02240128,0.642864528,0.023008554,54.98644019,1.915565112,1.11580496,9.46799,163.2,5.9,9.8,49.5,17618.15039,0.028364786,0.006054989,23.13999939,0.404126216,0.09913179,6.19,2.65,1.43,1.22,74.3219986,0.012400074,0.002510181
01-10-2021,C63,OptimaWealth Technologies,2.606642096,2.141355357,0.468357489,0.008247374,48.00432369,1.967361691,1.322544212,1.92112,165.5,5.9,8.7,49.7,17671.65039,0.003036641,0.008230252,16.26000023,-0.297320628,0.050673358,6.36,2.65,1.43,1.22,74.79720306,0.006456311,0.002861949
01-11-2021,C63,OptimaWealth Technologies,2.235476727,2.093540633,0.2,0.016404571,59.04920277,1.959087468,1.032640398,1.92112,166.7,5.9,8.7,52.1,16983.19922,-0.038957944,0.010142793,27.19000053,0.672201731,0.137400465,6.35,2.65,1.43,1.22,75.05490112,0.003508691,0.002565332
01-12-2021,C63,OptimaWealth Technologies,2.251934097,2.074855158,0.877143502,0.027315685,64.71398215,1.993044808,1.386993139,1.92112,166.2,6.25,8.7,51,17354.05078,0.021836378,0.01067481,17.21999931,-0.366678964,0.092532749,6.44,2.65,1.43,1.22,74.43119812,-0.008272801,0.002528396
01-01-2022,C63,OptimaWealth Technologies,2.240241119,2.191370156,0.2,0.045291276,39.8019473,1.722213429,1.122768534,0.55495,165.7,6.25,8.2,51.2,17339.84961,-0.00081832,0.010618478,24.82999992,0.441928044,0.085138737,6.64,4.43,3.53,0.9,75.03900146,0.008201556,0.002593165
01-02-2022,C63,OptimaWealth Technologies,2.372729431,2.062773076,0.979426653,0.036358704,50.08959415,2.220142729,1.16948892,0.55495,166.1,6.5,8.2,52.3,16793.90039,-0.031485234,0.017807346,30.14999962,0.214256936,0.092316826,6.75,4.43,3.53,0.9,75.06800079,0.000580828,0.004529114
01-03-2022,C63,OptimaWealth Technologies,2.124004532,1.96404616,0.645554499,0.010116594,53.34738426,1.798801516,0.979125306,0.55495,167.7,6.5,8.2,52.9,17464.75,0.039946028,0.012457722,20.55999947,-0.318076294,0.063051342,6.82,4.43,3.53,0.9,75.82779694,0.010313041,0.004674373
01-04-2022,C63,OptimaWealth Technologies,2.297889902,2.108069288,0.305751975,0.039224521,48.47234085,1.803795155,0.906841982,0.87155,170.1,6.5,7.6,54.7,17102.55078,-0.020738872,0.011981927,33.40000153,0.624513735,0.102460715,7.11,4.43,3.53,0.9,76.58899689,0.010070746,0.002825949
01-05-2022,C63,OptimaWealth Technologies,2.118093585,1.853285964,0.640540301,-0.008176537,62.38831099,1.601371182,1.037677549,0.87155,171.7,6.5,7.6,55.1,16584.55078,-0.03028788,0.014565398,26.19000053,-0.215868283,0.090675768,7.39,4.43,3.53,0.9,77.52089691,0.01224842,0.003792884
01-06-2022,C63,OptimaWealth Technologies,2.29897635,2.077087012,0.432695511,0.018718735,49.85745092,1.708581197,0.799050443,0.87155,172.6,6.5,7.6,54.6,15780.25,-0.048496989,0.010682585,28.70999908,0.096219874,0.071277263,7.53,4.43,3.53,0.9,78.89830017,0.017687044,0.002545152
01-07-2022,C63,OptimaWealth Technologies,2.046757252,1.874997622,0.633429306,0.014975997,57.18748626,1.406610749,1.189817238,2.10714,173.4,6.5,7.2,55.2,17158.25,0.087324345,0.007756215,21.32999992,-0.257053271,0.042677836,7.4,4.43,3.53,0.9,79.57150269,0.008561394,0.002517246
01-08-2022,C63,OptimaWealth Technologies,2.437641968,1.987116148,0.640888203,0.025598707,48.14398551,2.315915102,1.173992974,2.10714,174.3,6.5,7.2,54.7,17759.30078,0.035029842,0.008963629,25.87000084,0.212845801,0.063020935,7.27,4.43,3.53,0.9,79.68229675,0.001526157,0.003499847
01-09-2022,C63,OptimaWealth Technologies,2.27955678,2.091509849,0.55497913,0.009063695,56.45068842,1.838101859,0.713944023,2.10714,175.3,6.5,7.2,54.3,17094.34961,-0.037442418,0.009618487,31.62000084,0.222265165,0.056358946,7.28,4.43,3.53,0.9,81.48059845,0.02246188,0.003567526
01-10-2022,C63,OptimaWealth Technologies,2.247890008,2.176842933,0.393392659,0.02084332,52.41621358,1.833673392,0.957903035,1.45783,176.7,6.5,7.9,55.3,18012.19922,0.053693158,0.008938773,25.87999916,-0.181530725,0.033213475,7.46,4.43,3.53,0.9,82.23919678,0.009427712,0.003986396
01-11-2022,C63,OptimaWealth Technologies,2.010150969,2.138774536,0.445206942,-0.017528265,63.15485587,1.765945608,1.105598742,1.45783,176.5,6.5,7.9,55.4,18758.34961,0.041424725,0.006074589,20.57999992,-0.204791322,0.04202735,7.36,4.43,3.53,0.9,81.63089752,-0.007254998,0.003994627
01-12-2022,C63,OptimaWealth Technologies,2.352671386,1.957825406,0.83168948,0.06236664,52.5739717,1.916239628,1.357003539,1.45783,175.7,6.5,7.9,55.7,18105.30078,-0.034813768,0.007113296,21.67000008,0.05296405,0.057496726,7.29,4.43,3.53,0.9,82.83509827,0.01473358,0.002841394
01-01-2023,C63,OptimaWealth Technologies,1.829333143,2.050832896,1.119921681,0.025202582,53.15665402,1.723712291,1.192998363,2.55922,176.5,6.5,7.7,56.4,17662.15039,-0.024476279,0.007427113,19.39999962,-0.104753136,0.046730825,7.39,4.74,4.22,0.52,81.57990265,-0.015168788,0.003004665
01-02-2023,C63,OptimaWealth Technologies,2.185751003,1.920760291,0.541292223,0.026636767,46.31184789,2.087458478,1.003393391,2.55922,176.8,6.5,7.7,57.9,17303.94922,-0.020280723,0.006329952,20.70000076,0.06701037,0.058990091,7.33,4.74,4.22,0.52,82.65200043,0.013117107,0.002446221
01-03-2023,C63,OptimaWealth Technologies,2.05063747,1.969273768,0.433017487,0.044986356,53.14488055,2.095085247,1.10480118,2.55922,177.2,6.5,7.7,57.8,17359.75,0.003224743,0.008509908,18.70000076,-0.096618354,0.076792441,7.36,4.74,4.22,0.52,82.10050201,-0.006611399,0.00273817
01-04-2023,C63,OptimaWealth Technologies,2.089640697,2.072757908,0.480075847,0.049294432,50.01906879,0.488021843,1.046076694,2.92995,178.1,6.5,7.5,59,18065,0.040625585,0.004146716,15.77999973,-0.156149781,0.045911656,7.18,4.74,4.22,0.52,81.76509857,-0.004061191,0.001836024
01-05-2023,C63,OptimaWealth Technologies,2.184430282,2.090654614,0.664642528,0.033977353,47.62901064,1.674208115,1.089980558,2.92995,179.1,6.5,7.5,59,18534.40039,0.025983968,0.005531457,17.94000053,0.136882182,0.06037725,7.01,4.74,4.22,0.52,82.68389893,0.011204316,0.00157288
01-06-2023,C63,OptimaWealth Technologies,2.147605032,2.197938653,0.827178862,0.050614545,52.04294383,1.899980395,1.248560617,2.92995,181,6.5,7.5,61,19189.05078,0.035320829,0.00496,13.59000015,-0.24247493,0.049387763,7.05,4.74,4.22,0.52,82.07540131,-0.007363229,0.001448549
01-07-2023,C63,OptimaWealth Technologies,2.460400319,2.106218426,0.438550905,0.020638327,53.38599516,2.206354638,0.85433972,2.05518,186.3,6.5,7,58.9,19753.80078,0.029430846,0.005398095,13.63000011,0.002943338,0.045958495,7.11,4.74,4.22,0.52,82.25279999,0.002215091,0.00236546
01-08-2023,C63,OptimaWealth Technologies,1.94331909,2.049109455,0.572399482,0.027684429,53.66920493,1.39765828,1.278499882,2.05518,186.2,6.5,7,58.3,19253.80078,-0.025311585,0.004419414,13.56999969,-0.004402085,0.060683801,7.18,4.74,4.22,0.52,82.70040131,0.005481056,0.00220252
01-09-2023,C63,OptimaWealth Technologies,2.768131565,2.07489745,0.82222078,-0.004684228,60.31455039,2.361105428,1.575192207,2.05518,184.1,6.5,7,58.1,19638.30078,0.019970083,0.005752863,17.52000046,0.291083335,0.059071077,7.17,4.74,4.22,0.52,83.19300079,0.005968459,0.001699358
01-10-2023,C63,OptimaWealth Technologies,2.394452938,1.94889648,0.606712915,0.027131096,57.02052217,2.186883971,0.924157739,1.81234,185.3,6.5,6.7,58.7,19079.59961,-0.028449568,0.006953277,18.13999939,0.035388066,0.072566599,7.35,4.74,4.22,0.52,83.29650116,0.001272979,0.00167998
01-11-2023,C63,OptimaWealth Technologies,2.691810679,2.017338977,0.498835254,0.033618413,57.73461724,2.60548147,1.287479237,1.81234,186.3,6.5,6.7,59.8,20133.15039,0.055218705,0.004525256,12.92000008,-0.287761824,0.035741394,7.27,4.74,4.22,0.52,83.33029938,0.000950019,0.007199696
01-12-2023,C63,OptimaWealth Technologies,1.922418142,2.083248784,0.427582394,0.038136683,56.40581874,1.825013272,1.255723582,1.81234,185.7,6.5,6.7,61.2,21731.40039,0.079383999,0.007305171,12.44999981,-0.036377729,0.033473573,7.22,4.74,4.22,0.52,82.30200195,-0.012332549,0.002830011
01-01-2024,C63,OptimaWealth Technologies,1.984271443,2.111835158,0.685529028,0.013181157,53.3255138,1.945119026,1.412065948,1.39343,185.5,6.5,6.3,61,21725.69922,-0.000262347,0.009753956,14.35000038,0.15261049,0.045922375,7.2,5.14,4.37,0.77,83.10970306,0.009846091,0.002670721
01-02-2024,C63,OptimaWealth Technologies,2.464144293,1.977941268,0.2,-0.015221332,60.68952723,2.450895145,0.934059114,1.39343,185.8,6.5,6.3,61.6,21982.80078,0.011833983,0.005698063,13.39999962,-0.066202142,0.052873473,7.09,5.14,4.37,0.77,82.91190338,-0.002374415,0.00090924
01-03-2024,C63,OptimaWealth Technologies,2.20828853,1.993351921,0.403732966,0.015875414,50.35429477,2.251449021,1.045361392,1.39343,185.8,6.5,6.3,61.9,22326.90039,0.015653129,0.00757523,13.01000023,-0.029104433,0.03613526,7.07,5.14,4.37,0.77,83.39299774,0.005805926,0.001394591
01-04-2024,C63,OptimaWealth Technologies,2.035166564,2.105025586,0.460290361,0.026177102,54.10341681,1.846146206,1.079071067,1.26244,186.7,6.5,6.2,63.4,22604.84961,0.012449073,0.006263695,15.64999962,0.20292078,0.068365423,7.15,5.14,4.37,0.77,83.45110321,0.000715174,0.00133268
01-05-2024,C63,OptimaWealth Technologies,2.381974198,2.120611899,0.935249895,0.008187644,53.4737849,2.371429914,1.309897724,1.26244,187.7,6.5,6.2,64.1,22530.69922,-0.003280287,0.006831935,12.92000008,-0.17444087,0.053586169,7.05,5.14,4.37,0.77,83.32089996,-0.00154921,0.001052357
01-06-2024,C63,OptimaWealth Technologies,2.73830055,2.092592504,0.337727101,0.002892868,46.93977845,2.614268655,0.961606475,1.26244,190.2,6.5,6.2,65.1,24010.59961,0.065683731,0.01853947,12.43999958,-0.037151741,0.035535776,7.02,5.14,4.37,0.77,83.45089722,0.0016042,0.002181514
01-07-2024,C63,OptimaWealth Technologies,2.314406782,2.051417402,0.448440459,0.080465207,44.12081553,2.033276069,1.140907561,1.54638,193,6.5,5.8,63.3,24951.15039,0.039172315,0.00548506,16.36000061,0.315112634,0.071242916,7.01,5.14,4.37,0.77,83.73899841,0.003449731,0.000528663
01-08-2024,C63,OptimaWealth Technologies,2.208999346,1.946997503,0.668554965,0.036483481,60.92530742,1.917282013,1.182711051,1.54638,193,6.5,5.8,63.1,25235.90039,0.011412299,0.009096944,15,-0.083129619,0.183044384,6.91,5.14,4.37,0.77,83.89510345,0.001872843,0.000991533
01-09-2024,C63,OptimaWealth Technologies,2.570213736,2.030091368,0.611226132,0.023023832,56.97524001,2.489800981,0.905816603,1.54638,194.2,6.5,5.8,63.3,25810.84961,0.022782988,0.007314974,16.72999954,0.115333303,0.106478356,6.83,5.14,4.37,0.77,83.71640015,-0.002127197,0.000710362
01-10-2024,C63,OptimaWealth Technologies,2.159138041,2.031030961,0.471150114,0.04152249,51.99385847,1.620841629,1.157725962,1.88547,196.8,6.5,5.7,64,24205.34961,-0.062202524,0.007056678,23.15999985,0.384339539,0.069130957,6.79,5.14,4.37,0.77,84.0891037,0.004449043,0.000769989
01-11-2024,C63,OptimaWealth Technologies,2.202599928,2.126777699,0.2,0.066242464,43.45247992,1.789279363,1.250359013,1.88547,196.5,6.5,5.7,64.7,24131.09961,-0.003067504,0.010418839,13.51000023,-0.416666653,0.065885979,6.82,5.14,4.37,0.77,84.47160339,0.004543243,0.000657685
01-12-2024,C63,OptimaWealth Technologies,2.45796404,2.048356217,0.955873693,0.022947758,52.33624987,1.948569071,1.167753906,1.88547,195.4,6.5,5.7,64.7,23644.80078,-0.020152369,0.006881585,17.35000038,0.284233907,0.184829899,6.78,5.14,4.37,0.77,85.38600159,0.010794638,0.001584941
01-01-2015,C64,ElevateFin Capital,1.882281867,1.755540735,1.357774399,0.044273853,55.39357542,1.642898506,1.667876657,1.68428,124.8,7.75,5.6,22.3,8808.900391,0.06353003,0.011881675,20.96999931,,0.093128106,7.79,3.97,2.15,1.82,61.79600143,-0.019598485,0.003640151
01-02-2015,C64,ElevateFin Capital,1.835167906,1.742075387,1.922812825,0.05667104,65.14214524,1.783462813,1.03896676,1.68428,124.8,7.75,5.6,22.6,8844.599609,0.004052631,0.008215748,13.34000015,-0.363853095,0.055852611,7.73,3.97,2.15,1.82,61.75400162,-0.000603892,0.002827327
01-03-2015,C64,ElevateFin Capital,2.144662312,1.579145031,1.11279801,0.059029417,59.27023884,1.737456872,1.079549601,1.68428,124.8,7.5,5.6,23.3,8491,-0.039979154,0.009866547,15.28999996,0.146176896,0.059894488,7.82,3.97,2.15,1.82,62.50899887,0.012306338,0.003798811
01-04-2015,C64,ElevateFin Capital,2.194046425,1.951408395,1.492808256,0.045371278,71.05596698,1.806594399,1.199186333,2.14174,124.8,7.5,5.6,23.8,8181.5,-0.036450359,0.009257384,14.55000019,-0.048397631,0.055384188,7.84,3.97,2.15,1.82,63.44200134,0.014990586,0.004026208
01-05-2015,C64,ElevateFin Capital,2.134007235,1.654850839,1.148328453,0.086017038,48.43734057,2.241875175,1.497826512,2.14174,124.8,7.5,5.6,24.2,8433.650391,0.03081958,0.012442466,13.84000015,-0.048797253,0.073263348,7.85,3.97,2.15,1.82,63.82500076,0.006189163,0.004114306
01-06-2015,C64,ElevateFin Capital,2.084256421,1.760700873,0.950199135,0.064425515,41.05738771,1.930828663,1.25683263,2.14174,124.8,7.25,5.6,24.1,8368.5,-0.007725052,0.009547802,18.22999954,0.317196484,0.096221203,7.81,3.97,2.15,1.82,63.72399902,-0.001498065,0.002855968
01-07-2015,C64,ElevateFin Capital,2.442388508,1.711202337,0.921292607,0.035207833,58.81720881,2.149529287,1.397732935,1.84623,124.8,7.25,5.6,23.8,8532.849609,0.019639076,0.008711399,12.11999989,-0.335161811,0.092860232,7.82,3.97,2.15,1.82,64.11799622,0.006234018,0.002510149
01-08-2015,C64,ElevateFin Capital,2.127541904,1.69131452,1.14383461,0.025976745,60.07301829,2.334818997,1.211501758,1.84623,124.8,7.25,5.6,23.8,7971.299805,-0.065810348,0.015788773,28.43000031,1.345709618,0.165667823,7.79,3.97,2.15,1.82,66.14299774,0.031391967,0.005249287
01-09-2015,C64,ElevateFin Capital,2.103178933,1.386702402,1.225324388,0.049773371,50.71559263,1.609007247,1.355643242,1.84623,125.4,6.75,5.6,24,7948.899902,-0.002810069,0.012806851,24.5,-0.138234269,0.084892771,7.73,3.97,2.15,1.82,65.91999817,-0.003257827,0.003368356
01-10-2015,C64,ElevateFin Capital,2.183837509,1.804812299,1.182371676,0.085882376,58.16379868,1.763780245,1.231105691,2.03254,126.1,6.75,5.6,24.2,8065.799805,0.014706425,0.007060676,15.06999969,-0.384897972,0.059771919,7.6,3.97,2.15,1.82,65.44400024,-0.00713099,0.003308641
01-11-2015,C64,ElevateFin Capital,2.059563841,1.784766853,1.304515684,-0.008296959,61.71486979,1.761331098,1.279270126,2.03254,126.6,6.75,5.6,24.8,7935.25,-0.016185599,0.007530793,16.12999916,0.070338387,0.075762094,7.75,3.97,2.15,1.82,66.90000153,0.0220822,0.002580217
01-12-2015,C64,ElevateFin Capital,2.060681263,1.881332275,1.087857744,0.04936636,61.07296984,2.012051965,1.34959274,2.03254,126.1,6.75,5.6,25,7946.350098,0.001398834,0.007874616,18.20999908,0.128952265,0.109256132,7.79,3.97,2.15,1.82,66.45500183,-0.006576485,0.002960001
01-01-2016,C64,ElevateFin Capital,1.808422604,1.848203252,0.975454031,0.062816268,53.33782218,2.121913695,1.435461424,2.90244,126.3,6.75,5.6,25,7563.549805,-0.048173097,0.011654482,20.20000076,0.109280713,0.100604257,7.67,4.06,2.45,1.61,68.09300232,0.024466558,0.003212784
01-02-2016,C64,ElevateFin Capital,2.199481456,1.617344773,1.258234241,0.040678604,59.09212708,1.743396559,1.10610806,2.90244,126,6.75,5.6,25.5,6987.049805,-0.076220824,0.013335085,20.54999924,0.017326656,0.062132579,7.72,4.06,2.45,1.61,68.73000336,0.009446936,0.003656259
01-03-2016,C64,ElevateFin Capital,2.044931233,1.619527939,0.805003085,0.011480105,55.90594437,1.747859319,1.262957618,2.90244,126,6.75,5.6,26.6,7738.399902,0.10753467,0.010981738,13.94999981,-0.321167867,0.053476238,7.58,4.06,2.45,1.61,66.36799622,-0.034757905,0.004112404
01-04-2016,C64,ElevateFin Capital,2.124966652,1.797385356,1.317893752,0.055203751,58.55258626,2.127254055,1.372655195,1.78095,127.3,6.5,5.6,28.5,7849.799805,0.014395728,0.009957672,15.69999981,0.12544803,0.065774602,7.44,4.06,2.45,1.61,66.43800354,0.001136118,0.002860568
01-05-2016,C64,ElevateFin Capital,2.370025614,1.68234942,1.130160557,0.058260715,59.2268523,2.138185357,1.366413471,1.78095,128.6,6.5,5.6,27,8160.100098,0.039529708,0.009115354,14.18999958,-0.09617836,0.053062161,7.28,4.06,2.45,1.61,67.13300323,0.010474889,0.002504459
01-06-2016,C64,ElevateFin Capital,2.275792867,1.688068611,1.428983969,0.064772195,66.25596601,1.586397442,1.492737478,1.78095,130.1,6.5,5.6,27.2,8287.75,0.015643178,0.007830522,15.63000011,0.101479956,0.146735047,7.5,4.06,2.45,1.61,67.41600037,0.004362668,0.003853849
01-07-2016,C64,ElevateFin Capital,2.049249483,1.80593028,1.502982763,0.026566638,63.97016287,1.683205724,1.123268305,2.29156,131.1,6.5,5.6,27.2,8638.5,0.042321499,0.005885692,11.86999989,-0.240563033,0.046060476,7.35,4.06,2.45,1.61,67.00700378,-0.006014348,0.002644918
01-08-2016,C64,ElevateFin Capital,1.926232858,1.728359737,1.725862825,0.049353509,61.7549327,1.739581591,1.595093864,2.29156,131.1,6.5,5.6,27.6,8786.200195,0.017097898,0.006770555,13.42000008,0.130581315,0.046454732,7.14,4.06,2.45,1.61,67.12660217,0.001821488,0.00186175
01-09-2016,C64,ElevateFin Capital,2.129833686,1.666679343,1.827067201,0.063459511,65.70564256,1.726337179,1.365505992,2.29156,130.9,6.5,5.6,29.1,8611.150391,-0.019923266,0.008246087,13.28999996,-0.009687043,0.130045333,6.86,4.06,2.45,1.61,66.81629944,-0.004535916,0.003041404
01-10-2016,C64,ElevateFin Capital,1.970936432,1.664070588,1.316422874,0.068474559,60.44426748,2.011252694,1.067726527,1.36379,131.4,6.25,5.6,28.4,8638,0.003118005,0.007720261,17.05999947,0.283671897,0.052456977,6.78,4.06,2.45,1.61,66.78140259,-0.000479775,0.002065412
01-11-2016,C64,ElevateFin Capital,1.933422348,1.674027962,1.283951879,0.077898785,62.31931396,1.71162689,1.21644322,1.36379,131.2,6.25,5.6,27,8224.5,-0.047869877,0.01160941,13.32999992,-0.218640074,0.080502042,6.61,4.06,2.45,1.61,68.60800171,0.027139577,0.003634735
01-12-2016,C64,ElevateFin Capital,1.775151641,1.662294707,1.733098798,0.109034272,53.51156039,1.676864932,1.248831805,1.36379,130.4,6.25,5.6,20.7,8185.799805,-0.004705477,0.008206978,14.03999996,0.053263319,0.052810668,6.53,4.06,2.45,1.61,67.93299866,-0.009808694,0.002696713
01-01-2017,C64,ElevateFin Capital,2.373202655,1.794653747,1.952118591,0.057157876,64.61613075,2.1162476,1.364379831,0.79959,130.3,6.25,5.6,20.9,8561.299805,0.045872121,0.006149336,11.98999977,-0.14601141,0.052104335,6.79,3.51,2.37,1.14,67.82099915,-0.001565163,0.002842464
01-02-2017,C64,ElevateFin Capital,1.964590693,1.740094616,1.004792604,0.045370239,59.76423388,1.727063645,0.968862763,0.79959,130.6,6.25,5.6,22.5,8879.599609,0.037178911,0.00546724,12.92000008,0.077564664,0.043464687,6.98,3.51,2.37,1.14,66.69319916,-0.016705985,0.002424155
01-03-2017,C64,ElevateFin Capital,1.959519379,1.747319987,1.31498131,0.034660014,62.20335624,1.776521329,1.079789935,0.79959,130.9,6.25,5.6,24.2,9173.75,0.033126538,0.005866886,12.36999989,-0.042569674,0.048571729,7.12,3.51,2.37,1.14,64.79000092,-0.028865795,0.002478503
01-04-2017,C64,ElevateFin Capital,2.127491277,1.614296361,1.078259649,0.083327947,50.72408103,1.980771907,1.466888062,2.05853,131.1,6.25,5.6,26.5,9304.049805,0.014203549,0.005213534,10.81999969,-0.125303169,0.079225503,7.16,3.51,2.37,1.14,64.05999756,-0.011249495,0.002871734
01-05-2017,C64,ElevateFin Capital,2.414714712,1.704775599,1.348360353,0.057511227,51.75503443,2.101260494,1.111249236,2.05853,131.4,6.25,5.6,27.4,9621.25,0.034092702,0.00580006,10.40999985,-0.037892778,0.116172215,7.11,3.51,2.37,1.14,64.61859894,0.008826905,0.003610395
01-06-2017,C64,ElevateFin Capital,2.113234036,1.779272827,1.383503567,0.067140968,50.00439483,2.153440351,1.625175637,2.05853,132,6.25,5.6,28,9520.900391,-0.010429997,0.003456632,11.18000031,0.073967384,0.058693125,6.58,3.51,2.37,1.14,64.78510284,0.002626743,0.002252245
01-07-2017,C64,ElevateFin Capital,2.259179864,1.690251812,1.07455222,0.046715246,46.8646885,2.228149153,1.509672242,1.6482,134.2,6.25,5.6,27.8,10077.09961,0.058418763,0.004587663,10.26000023,-0.082289808,0.046663381,6.55,3.51,2.37,1.14,64.12349701,-0.010234048,0.001721191
01-08-2017,C64,ElevateFin Capital,2.514424582,1.896022215,1.113436713,0.113817819,56.94674008,2.457654311,1.43875427,1.6482,135.4,6,5.6,28.3,9917.900391,-0.015798119,0.007236778,10.59000015,0.032163735,0.136238961,6.6,3.51,2.37,1.14,63.9762001,-0.002240172,0.002323333
